attractive,1.0,0.0,1.0
scope,2.0,0.0,2.0
accelerated,1.0,0.0,1.0
sheets,2.0,0.0,2.0
semen indonesia,1.0,0.0,1.0
twitter,1.0,0.0,1.0
firebrand,1.0,0.0,1.0
crypto,2.0,0.0,2.0
liability,1.0,0.0,1.0
hot,1.0,0.0,1.0
partners,2.0,0.0,2.0
leadership,1.0,0.0,1.0
conversation,1.0,0.0,1.0
willing,1.0,0.0,1.0
contribute,1.0,0.0,1.0
consider,1.0,0.0,1.0
awash,1.0,0.0,1.0
regard,1.0,0.0,1.0
position,1.0,0.0,1.0
crypto twitter,1.0,0.0,1.0
innovation,1.0,0.0,1.0
mclean,1.0,0.0,1.0
mckinsey,2.0,0.0,2.0
whartons,1.0,0.0,1.0
earnings,3.0,0.0,3.0
predictability,2.0,0.0,2.0
morning,1.0,0.0,1.0
alphabet,1.0,0.0,1.0
isnt,2.0,0.0,2.0
evo,1.0,0.0,1.0
va,1.0,0.0,1.0
disparity,1.0,0.0,1.0
accelerating,1.0,0.0,1.0
innovative companies,1.0,0.0,1.0
unrest,1.0,0.0,1.0
iranian,1.0,0.0,1.0
rial,1.0,0.0,1.0
resistance,1.0,0.0,1.0
lowest,1.0,0.0,1.0
leader,1.0,0.0,1.0
research,4.0,0.0,4.0
years,2.0,0.0,2.0
food,1.0,0.0,1.0
plunges,1.0,0.0,1.0
morality,1.0,0.0,1.0
intransigence,1.0,0.0,1.0
iranian rial,1.0,0.0,1.0
northrop,1.0,0.0,1.0
grumman,1.0,0.0,1.0
ingenuity,1.0,0.0,1.0
reductions,2.0,0.0,2.0
equitable,1.0,0.0,1.0
create,3.0,0.0,3.0
spend,1.0,0.0,1.0
globaldata,1.0,0.0,1.0
harnessing,1.0,0.0,1.0
shutterstock,1.0,0.0,1.0
scorecards,1.0,0.0,1.0
northrop grumman,1.0,0.0,1.0
promotersconsumers,1.0,0.0,1.0
peers,2.0,0.0,2.0
nomi,1.0,0.0,1.0
bestperforming,1.0,0.0,1.0
underserved,1.0,0.0,1.0
online,2.0,0.0,2.0
snags,1.0,0.0,1.0
fact,4.0,0.0,4.0
fragmentation,1.0,0.0,1.0
insurgents,1.0,0.0,1.0
ancillary,1.0,0.0,1.0
autocomplete,1.0,0.0,1.0
digitalnative banks,1.0,0.0,1.0
cybersecurity,1.0,0.0,1.0
breaches,2.0,0.0,2.0
adversaries,1.0,0.0,1.0
policies,1.0,0.0,1.0
debit,2.0,0.0,2.0
vigilance,1.0,0.0,1.0
prevalence,1.0,0.0,1.0
spreadsheets,1.0,0.0,1.0
posture,2.0,0.0,2.0
grammleachbliley,1.0,0.0,1.0
shouldnt,1.0,0.0,1.0
cope,1.0,0.0,1.0
cybersecurity threats,1.0,0.0,1.0
renewables,1.0,0.0,1.0
africa,1.0,0.0,1.0
transition,1.0,0.0,1.0
sugar,1.0,0.0,1.0
onerous,1.0,0.0,1.0
efficacy,1.0,0.0,1.0
privatesector,3.0,0.0,3.0
generate,2.0,0.0,2.0
implicit,1.0,0.0,1.0
meaning,1.0,0.0,1.0
cop27,1.0,0.0,1.0
invest renewables,1.0,0.0,1.0
methane,1.0,0.0,1.0
polluters,2.0,0.0,2.0
impacts,3.0,0.0,3.0
persons,1.0,0.0,1.0
travesty,1.0,0.0,1.0
york,1.0,0.0,1.0
vicechair,1.0,0.0,1.0
modern,1.0,0.0,1.0
ljubljana,1.0,0.0,1.0
excellency,1.0,0.0,1.0
currencies,3.0,0.0,3.0
bali,1.0,0.0,1.0
resiliency,1.0,0.0,1.0
bailout,1.0,0.0,1.0
waluyo,1.0,0.0,1.0
deputies,1.0,0.0,1.0
stricter,1.0,0.0,1.0
spike,2.0,0.0,2.0
backdrop,1.0,0.0,1.0
infrastructure asean,1.0,0.0,1.0
lehman,1.0,0.0,1.0
sls,1.0,0.0,1.0
subprime,1.0,0.0,1.0
closeknit,1.0,0.0,1.0
quintessential,1.0,0.0,1.0
signal,1.0,0.0,1.0
eyako,1.0,0.0,1.0
village,1.0,0.0,1.0
holderspouches,1.0,0.0,1.0
cape,1.0,0.0,1.0
wtm,1.0,0.0,1.0
seed,2.0,0.0,2.0
popup,2.0,0.0,2.0
guide,1.0,0.0,1.0
gratification,1.0,0.0,1.0
reclaim,1.0,0.0,1.0
threeday,2.0,0.0,2.0
wolf,1.0,0.0,1.0
sustainability village,1.0,0.0,1.0
deforestation,2.0,0.0,2.0
avpn,1.0,0.0,1.0
nonprofit,1.0,0.0,1.0
precipitation,1.0,0.0,1.0
indrawati,1.0,0.0,1.0
tgeca,1.0,0.0,1.0
archetype,1.0,0.0,1.0
alam,1.0,0.0,1.0
catalyse,1.0,0.0,1.0
inequality,2.0,0.0,2.0
asiapacific sustainability,1.0,0.0,1.0
li,1.0,0.0,1.0
prospects,2.0,0.0,2.0
ministers,1.0,0.0,1.0
lockdowns,1.0,0.0,1.0
schmollinger,1.0,0.0,1.0
friction,1.0,0.0,1.0
swaps,1.0,0.0,1.0
otc,1.0,0.0,1.0
default,1.0,0.0,1.0
isdas,1.0,0.0,1.0
derivatives,1.0,0.0,1.0
overthecounter,1.0,0.0,1.0
graph,1.0,0.0,1.0
individual,2.0,0.0,2.0
deutsche banks,1.0,0.0,1.0
currency,1.0,0.0,1.0
findings,1.0,0.0,1.0
creation,1.0,0.0,1.0
conducted,1.0,0.0,1.0
experiments,1.0,0.0,1.0
program,1.0,0.0,1.0
discuss,1.0,0.0,1.0
pilot,1.0,0.0,1.0
digital yen,1.0,0.0,1.0
journalist,1.0,0.0,1.0
gershkovich,1.0,0.0,1.0
kremlinologists,1.0,0.0,1.0
finland,1.0,0.0,1.0
grigorovpool,1.0,0.0,1.0
aberrant,1.0,0.0,1.0
furniture,1.0,0.0,1.0
bezos,1.0,0.0,1.0
competitors,1.0,0.0,1.0
cineworld,1.0,0.0,1.0
precovid,3.0,0.0,3.0
inperson,1.0,0.0,1.0
cherrypick,1.0,0.0,1.0
intersect,1.0,0.0,1.0
medicare,2.0,0.0,2.0
multibillion,1.0,0.0,1.0
consumers,3.0,0.0,3.0
bipartisan,2.0,0.0,2.0
employers,1.0,0.0,1.0
strategies,1.0,0.0,1.0
overdrive,1.0,0.0,1.0
witnesses,1.0,0.0,1.0
thats,1.0,0.0,1.0
outraged,1.0,0.0,1.0
perverse,1.0,0.0,1.0
price drug,1.0,0.0,1.0
indonesia,1.0,0.0,1.0
automaker,1.0,0.0,1.0
nickel,1.0,0.0,1.0
reserves,1.0,0.0,1.0
hpal,1.0,0.0,1.0
sorowako,1.0,0.0,1.0
thomson,1.0,0.0,1.0
highpressure,1.0,0.0,1.0
develop,1.0,0.0,1.0
vowg_p,1.0,0.0,1.0
underscores,1.0,0.0,1.0
petty,1.0,0.0,1.0
zhejiang,1.0,0.0,1.0
indonesia companies,1.0,0.0,1.0
ict,1.0,0.0,1.0
ncba,1.0,0.0,1.0
continents,1.0,0.0,1.0
upstarts,1.0,0.0,1.0
unveiled,1.0,0.0,1.0
commedia20439331,1.0,0.0,1.0
zerodowntime,1.0,0.0,1.0
agrees,1.0,0.0,1.0
finance huawei,1.0,0.0,1.0
influencer,1.0,0.0,1.0
facebook,1.0,0.0,1.0
startup,6.0,0.0,6.0
platforms,2.0,0.0,2.0
linqia,1.0,0.0,1.0
yoy,1.0,0.0,1.0
pr,1.0,0.0,1.0
damelio,1.0,0.0,1.0
pullback,1.0,0.0,1.0
bounds,1.0,0.0,1.0
monetization creators,1.0,0.0,1.0
brexit,1.0,0.0,1.0
economy,3.0,0.0,3.0
size,1.0,0.0,1.0
obr,1.0,0.0,1.0
potential,3.0,0.0,3.0
term,1.0,0.0,1.0
office,1.0,0.0,1.0
responsibility,1.0,0.0,1.0
colorados,1.0,0.0,1.0
osaka,1.0,0.0,1.0
aerospace,2.0,0.0,2.0
global,2.0,0.0,2.0
boost,2.0,0.0,2.0
delegation,2.0,0.0,2.0
ideas,3.0,0.0,3.0
polis,1.0,0.0,1.0
strengths,1.0,0.0,1.0
bioscience,1.0,0.0,1.0
pterodynamics,1.0,0.0,1.0
thrilled,1.0,0.0,1.0
japan colorados,1.0,0.0,1.0
reno,1.0,0.0,1.0
collapse,4.0,0.0,4.0
reliability,1.0,0.0,1.0
adopt,1.0,0.0,1.0
forprofit,2.0,0.0,2.0
differentiate,1.0,0.0,1.0
concern banks,1.0,0.0,1.0
globals,1.0,0.0,1.0
acquisitions,2.0,0.0,2.0
institute,1.0,0.0,1.0
value,1.0,0.0,1.0
ireland,1.0,0.0,1.0
spans,1.0,0.0,1.0
nondigital,1.0,0.0,1.0
benchmarking,1.0,0.0,1.0
flora,1.0,0.0,1.0
consumer,1.0,0.0,1.0
balance,1.0,0.0,1.0
england,2.0,0.0,2.0
midfebruary,1.0,0.0,1.0
little,2.0,0.0,2.0
double,1.0,0.0,1.0
toll,1.0,0.0,1.0
digits,1.0,0.0,1.0
uk economy,1.0,0.0,1.0
venture,1.0,0.0,1.0
open,1.0,0.0,1.0
valuations,1.0,0.0,1.0
coadec,1.0,0.0,1.0
ecosystem,6.0,0.0,6.0
postmoney,1.0,0.0,1.0
juncture,1.0,0.0,1.0
swim,1.0,0.0,1.0
kosky,1.0,0.0,1.0
median,3.0,0.0,3.0
proactive,1.0,0.0,1.0
open banking,1.0,0.0,1.0
plasticneutral,1.0,0.0,1.0
innovative,1.0,0.0,1.0
mumbai,1.0,0.0,1.0
dams,2.0,0.0,2.0
refreshments,1.0,0.0,1.0
waterpositive,1.0,0.0,1.0
bags,1.0,0.0,1.0
campaign,2.0,0.0,2.0
robust,1.0,0.0,1.0
raiser,1.0,0.0,1.0
vdezk24wwrm,1.0,0.0,1.0
water bisleri,1.0,0.0,1.0
fitflop,1.0,0.0,1.0
aurelius,1.0,0.0,1.0
wholesale,1.0,0.0,1.0
funding,1.0,0.0,1.0
turnaround,1.0,0.0,1.0
biomechanics,1.0,0.0,1.0
wellness,3.0,0.0,3.0
announces,1.0,0.0,1.0
outlets,1.0,0.0,1.0
contemporary,1.0,0.0,1.0
strong,1.0,0.0,1.0
bespoke,1.0,0.0,1.0
asian,1.0,0.0,1.0
kilgore,1.0,0.0,1.0
styling,1.0,0.0,1.0
company fitflops,1.0,0.0,1.0
capex,1.0,0.0,1.0
cablemaker,1.0,0.0,1.0
electrification,1.0,0.0,1.0
subsidy,1.0,0.0,1.0
cash,1.0,0.0,1.0
farms,1.0,0.0,1.0
major,1.0,0.0,1.0
francesco,1.0,0.0,1.0
segments,1.0,0.0,1.0
strengthen,2.0,0.0,2.0
energy business,1.0,0.0,1.0
tuitionfree,1.0,0.0,1.0
associates,2.0,0.0,2.0
stipend,1.0,0.0,1.0
communities,1.0,0.0,1.0
certificate,2.0,0.0,2.0
empowerment,2.0,0.0,2.0
bostons,1.0,0.0,1.0
massart,1.0,0.0,1.0
implementation,1.0,0.0,1.0
grateful,1.0,0.0,1.0
bostons tuitionfree,1.0,0.0,1.0
hta,1.0,0.0,1.0
honolulu,1.0,0.0,1.0
tax,4.0,0.0,4.0
tourism,1.0,0.0,1.0
branches,2.0,0.0,2.0
servant,1.0,0.0,1.0
im,2.0,0.0,2.0
begins,1.0,0.0,1.0
practice,1.0,0.0,1.0
rarity,1.0,0.0,1.0
choy hawaii,1.0,0.0,1.0
almidfa,1.0,0.0,1.0
quarterly,1.0,0.0,1.0
farm,1.0,0.0,1.0
unique,1.0,0.0,1.0
residents,1.0,0.0,1.0
embrace,1.0,0.0,1.0
optimise,1.0,0.0,1.0
distillation,1.0,0.0,1.0
temperature,1.0,0.0,1.0
emirates municipal,1.0,0.0,1.0
princeton,1.0,0.0,1.0
curriculum,2.0,0.0,2.0
rating,2.0,0.0,2.0
national,2.0,0.0,2.0
catalyst,1.0,0.0,1.0
empower,1.0,0.0,1.0
engagement,2.0,0.0,2.0
lim,1.0,0.0,1.0
joins,1.0,0.0,1.0
sustainability higher,1.0,0.0,1.0
fiscal,2.0,0.0,2.0
incentives,2.0,0.0,2.0
cent,4.0,0.0,4.0
savers,2.0,0.0,2.0
fluctuating,1.0,0.0,1.0
external,2.0,0.0,2.0
reap,1.0,0.0,1.0
simplify,1.0,0.0,1.0
require,3.0,0.0,3.0
headwinds,2.0,0.0,2.0
savings economy,1.0,0.0,1.0
g20,3.0,0.0,3.0
textiles,1.0,0.0,1.0
indian,1.0,0.0,1.0
multilateral,2.0,0.0,2.0
spices,1.0,0.0,1.0
standardization,1.0,0.0,1.0
capital,4.0,0.0,4.0
gaps,1.0,0.0,1.0
display,1.0,0.0,1.0
global trade,1.0,0.0,1.0
spic,1.0,0.0,1.0
hk,1.0,0.0,1.0
memorandum,1.0,0.0,1.0
airlines,2.0,0.0,2.0
loadstareditorial,2.0,0.0,2.0
corporation spic,1.0,0.0,1.0
cryptocurrencies,1.0,0.0,1.0
changneng,1.0,0.0,1.0
beijings,1.0,0.0,1.0
monitoring,1.0,0.0,1.0
cyclical,1.0,0.0,1.0
ftx,2.0,0.0,2.0
mismatches,1.0,0.0,1.0
unlawful,2.0,0.0,2.0
china banking,1.0,0.0,1.0
usd19,1.0,0.0,1.0
egp,1.0,0.0,1.0
egyptians,1.0,0.0,1.0
bloc,1.0,0.0,1.0
founders,2.0,0.0,2.0
brazil,1.0,0.0,1.0
fattah,1.0,0.0,1.0
frustration,1.0,0.0,1.0
essentials,1.0,0.0,1.0
bank ndb,1.0,0.0,1.0
yubi,1.0,0.0,1.0
collaboration,1.0,0.0,1.0
shriram,2.0,0.0,2.0
msme,2.0,0.0,2.0
shfl,1.0,0.0,1.0
axis,1.0,0.0,1.0
assess,1.0,0.0,1.0
rates,3.0,0.0,3.0
home,1.0,0.0,1.0
cater,1.0,0.0,1.0
model,1.0,0.0,1.0
offer,2.0,0.0,2.0
lender axis,1.0,0.0,1.0
trends,1.0,0.0,1.0
vix,1.0,0.0,1.0
tieup,1.0,0.0,1.0
giant,1.0,0.0,1.0
benchmark,1.0,0.0,1.0
pnc,1.0,0.0,1.0
values,2.0,0.0,2.0
co2,1.0,0.0,1.0
topic,1.0,0.0,1.0
tetra,1.0,0.0,1.0
morrison,2.0,0.0,2.0
senior,2.0,0.0,2.0
doesnt,1.0,0.0,1.0
bain,1.0,0.0,1.0
carbonfree circular,1.0,0.0,1.0
chloé,1.0,0.0,1.0
lagerfelds,1.0,0.0,1.0
surrealist,1.0,0.0,1.0
standout,1.0,0.0,1.0
sevigny,1.0,0.0,1.0
homage,1.0,0.0,1.0
envision,1.0,0.0,1.0
soughtafter,1.0,0.0,1.0
prints,1.0,0.0,1.0
early,3.0,0.0,3.0
aralda,1.0,0.0,1.0
violin,1.0,0.0,1.0
wellknown,1.0,0.0,1.0
lagerfelds chloé,1.0,0.0,1.0
bankingasaservice,1.0,0.0,1.0
baas,1.0,0.0,1.0
opportunities,1.0,0.0,1.0
nonfinancial,1.0,0.0,1.0
different,2.0,0.0,2.0
cards,1.0,0.0,1.0
commentary,2.0,0.0,2.0
adoption,2.0,0.0,2.0
endcustomer,1.0,0.0,1.0
integrate,2.0,0.0,2.0
wto,1.0,0.0,1.0
economists,1.0,0.0,1.0
mitigation,1.0,0.0,1.0
candidate,1.0,0.0,1.0
drought,1.0,0.0,1.0
stern,1.0,0.0,1.0
skyhigh,1.0,0.0,1.0
inadequate,1.0,0.0,1.0
cultures,1.0,0.0,1.0
yellen,1.0,0.0,1.0
supervisory,2.0,0.0,2.0
janet,1.0,0.0,1.0
regimes,1.0,0.0,1.0
shadow,1.0,0.0,1.0
wake,2.0,0.0,2.0
banking regulation,1.0,0.0,1.0
challenges,1.0,0.0,1.0
envison,1.0,0.0,1.0
recommends,1.0,0.0,1.0
generators,1.0,0.0,1.0
calendar,1.0,0.0,1.0
confluence,1.0,0.0,1.0
portfolio emerging,1.0,0.0,1.0
recycled,1.0,0.0,1.0
weetabixs,1.0,0.0,1.0
wrap,1.0,0.0,1.0
wfcs,1.0,0.0,1.0
nutrition,2.0,0.0,2.0
components,1.0,0.0,1.0
tyrrell,1.0,0.0,1.0
great,1.0,0.0,1.0
alpen,1.0,0.0,1.0
ready,3.0,0.0,3.0
sustainable packaging,1.0,0.0,1.0
türkiye,1.0,0.0,1.0
astana,1.0,0.0,1.0
ots,1.0,0.0,1.0
shares,2.0,0.0,2.0
development,1.0,0.0,1.0
initial,1.0,0.0,1.0
pay,1.0,0.0,1.0
heads,1.0,0.0,1.0
draft,1.0,0.0,1.0
extraordinary,1.0,0.0,1.0
second,1.0,0.0,1.0
meant,1.0,0.0,1.0
normative,1.0,0.0,1.0
turkic investment,1.0,0.0,1.0
lawmakers,1.0,0.0,1.0
elecs,1.0,0.0,1.0
independent,1.0,0.0,1.0
reforms,2.0,0.0,2.0
expenses,1.0,0.0,1.0
objections,1.0,0.0,1.0
identities,1.0,0.0,1.0
breaching,1.0,0.0,1.0
theres,2.0,0.0,2.0
difilippo,1.0,0.0,1.0
dana,1.0,0.0,1.0
jersey election,1.0,0.0,1.0
hong,1.0,0.0,1.0
fridays,1.0,0.0,1.0
crackdown,1.0,0.0,1.0
indications,1.0,0.0,1.0
blip,1.0,0.0,1.0
q1,1.0,0.0,1.0
bias,1.0,0.0,1.0
reflect,1.0,0.0,1.0
asian stocks,1.0,0.0,1.0
etf,1.0,0.0,1.0
institutional,1.0,0.0,1.0
allocators,2.0,0.0,2.0
floatingrate,2.0,0.0,2.0
taxefficient,3.0,0.0,3.0
declines,2.0,0.0,2.0
nomura,3.0,0.0,3.0
perez,1.0,0.0,1.0
launched,1.0,0.0,1.0
supplements,2.0,0.0,2.0
etf american,1.0,0.0,1.0
rupees,1.0,0.0,1.0
bonds,5.0,0.0,5.0
debentures,1.0,0.0,1.0
fitch,1.0,0.0,1.0
overnight,1.0,0.0,1.0
nonconvertible,1.0,0.0,1.0
shriram finance,1.0,0.0,1.0
finverity,1.0,0.0,1.0
invoices,1.0,0.0,1.0
s16vc,1.0,0.0,1.0
oganezov,1.0,0.0,1.0
optimisation,2.0,0.0,2.0
kenya,1.0,0.0,1.0
eastern,1.0,0.0,1.0
finverity investors,1.0,0.0,1.0
swiss,1.0,0.0,1.0
suisses,1.0,0.0,1.0
antitrust,1.0,0.0,1.0
ubs,3.0,0.0,3.0
megabank,1.0,0.0,1.0
fusion,1.0,0.0,1.0
chf3,1.0,0.0,1.0
aspects,1.0,0.0,1.0
committees,1.0,0.0,1.0
inherit,1.0,0.0,1.0
swiss bank,1.0,0.0,1.0
fx,1.0,0.0,1.0
cibc,1.0,0.0,1.0
slowest,1.0,0.0,1.0
eurusd,1.0,0.0,1.0
americans,1.0,0.0,1.0
binance,1.0,0.0,1.0
gap,2.0,0.0,2.0
warn,1.0,0.0,1.0
european inflation,1.0,0.0,1.0
stoxx,1.0,0.0,1.0
spains,1.0,0.0,1.0
concerns,1.0,0.0,1.0
lansdown,1.0,0.0,1.0
hargreaves,2.0,0.0,2.0
threeweek,1.0,0.0,1.0
real,4.0,0.0,4.0
fd,1.0,0.0,1.0
mayur,1.0,0.0,1.0
respiratory,1.0,0.0,1.0
european stocks,1.0,0.0,1.0
fnb,1.0,0.0,1.0
portfolios,1.0,0.0,1.0
insights,3.0,0.0,3.0
podcasts,1.0,0.0,1.0
private,1.0,0.0,1.0
platform,1.0,0.0,1.0
formats,1.0,0.0,1.0
international,2.0,0.0,2.0
needs,1.0,0.0,1.0
bouts,1.0,0.0,1.0
frequency,3.0,0.0,3.0
fnbs clients,1.0,0.0,1.0
mayor,1.0,0.0,1.0
lobbyists,1.0,0.0,1.0
adams,1.0,0.0,1.0
credentials,1.0,0.0,1.0
feingold,1.0,0.0,1.0
announce,1.0,0.0,1.0
schaffer,1.0,0.0,1.0
intimidation,1.0,0.0,1.0
look,1.0,0.0,1.0
add,1.0,0.0,1.0
process,1.0,0.0,1.0
fiveyear,1.0,0.0,1.0
regional,1.0,0.0,1.0
responsibly,1.0,0.0,1.0
multidisciplinary,1.0,0.0,1.0
mayoral appointees,1.0,0.0,1.0
lsimf,1.0,0.0,1.0
facility,1.0,0.0,1.0
gene,1.0,0.0,1.0
advances,1.0,0.0,1.0
therapeutics,1.0,0.0,1.0
mhra,1.0,0.0,1.0
safeguard,2.0,0.0,2.0
diagnostics,1.0,0.0,1.0
touchlight,1.0,0.0,1.0
manufacturing fund,1.0,0.0,1.0
goldman,3.0,0.0,3.0
pfizer,1.0,0.0,1.0
cofounder,2.0,0.0,2.0
street,1.0,0.0,1.0
advise,1.0,0.0,1.0
independents,1.0,0.0,1.0
oncologyfocused,1.0,0.0,1.0
agility,1.0,0.0,1.0
seagen,1.0,0.0,1.0
titans,1.0,0.0,1.0
bank centerview,1.0,0.0,1.0
balancesheets,1.0,0.0,1.0
financing,2.0,0.0,2.0
china,1.0,0.0,1.0
tfp,1.0,0.0,1.0
radhika,1.0,0.0,1.0
filters,1.0,0.0,1.0
regardless,1.0,0.0,1.0
growth india,1.0,0.0,1.0
figbytes,1.0,0.0,1.0
impactfocused,1.0,0.0,1.0
brennan,1.0,0.0,1.0
voluntary,1.0,0.0,1.0
track,2.0,0.0,2.0
neutralize,1.0,0.0,1.0
transactions,1.0,0.0,1.0
avoidance,1.0,0.0,1.0
better,1.0,0.0,1.0
dhillon,1.0,0.0,1.0
stakeholders figbytes,1.0,0.0,1.0
bangladesh,1.0,0.0,1.0
narendra,1.0,0.0,1.0
opposition,1.0,0.0,1.0
misinformation,1.0,0.0,1.0
multibillionaire,1.0,0.0,1.0
parvez,1.0,0.0,1.0
suchinta,1.0,0.0,1.0
exorbitant,1.0,0.0,1.0
exemption,1.0,0.0,1.0
documentation,1.0,0.0,1.0
bangladesh power,1.0,0.0,1.0
threequarters,2.0,0.0,2.0
headcount,1.0,0.0,1.0
puts,1.0,0.0,1.0
gordon,1.0,0.0,1.0
point,1.0,0.0,1.0
wales,1.0,0.0,1.0
confidence rising,1.0,0.0,1.0
extradition,1.0,0.0,1.0
steal,1.0,0.0,1.0
manhattan,1.0,0.0,1.0
sam,1.0,0.0,1.0
zixao,1.0,0.0,1.0
bahamas,1.0,0.0,1.0
new,4.0,0.0,4.0
hedge,1.0,0.0,1.0
postarrest,1.0,0.0,1.0
accused bankmanfried,1.0,0.0,1.0
solana,1.0,0.0,1.0
collateralnetwork,1.0,0.0,1.0
market,1.0,0.0,1.0
cryptocurrency,1.0,0.0,1.0
nfts,1.0,0.0,1.0
alternatives,1.0,0.0,1.0
mints,1.0,0.0,1.0
fil,1.0,0.0,1.0
storage,1.0,0.0,1.0
presale,1.0,0.0,1.0
unlock,1.0,0.0,1.0
ioregister,1.0,0.0,1.0
fractionalized,1.0,0.0,1.0
httpstwitter,1.0,0.0,1.0
markets solana,1.0,0.0,1.0
salmon,1.0,0.0,1.0
homer,1.0,0.0,1.0
kings,1.0,0.0,1.0
tournaments,1.0,0.0,1.0
week,1.0,0.0,1.0
bilyeu,1.0,0.0,1.0
enjoy,1.0,0.0,1.0
knapp,1.0,0.0,1.0
havent,1.0,0.0,1.0
exception,1.0,0.0,1.0
salmon tournament,1.0,0.0,1.0
markets,2.0,0.0,2.0
leung,1.0,0.0,1.0
pitfalls,1.0,0.0,1.0
globes,1.0,0.0,1.0
digitalization,1.0,0.0,1.0
awareness,1.0,0.0,1.0
zerocovid,1.0,0.0,1.0
overseen,1.0,0.0,1.0
coheads,1.0,0.0,1.0
global markets,1.0,0.0,1.0
libro,1.0,0.0,1.0
montreal,1.0,0.0,1.0
incorporate,1.0,0.0,1.0
bdc,1.0,0.0,1.0
reservations,1.0,0.0,1.0
terribles,1.0,0.0,1.0
reasonable,1.0,0.0,1.0
softwareasaservice,1.0,0.0,1.0
offers,4.0,0.0,4.0
libro reservation,1.0,0.0,1.0
palm,1.0,0.0,1.0
cosmetics,1.0,0.0,1.0
agtech,1.0,0.0,1.0
irrigation,2.0,0.0,2.0
incentivise,1.0,0.0,1.0
sensor,1.0,0.0,1.0
harmful,1.0,0.0,1.0
standpoint,1.0,0.0,1.0
nutrients,1.0,0.0,1.0
techniques,1.0,0.0,1.0
dates,1.0,0.0,1.0
palm farming,1.0,0.0,1.0
lynch,1.0,0.0,1.0
article,3.0,0.0,3.0
bidding,1.0,0.0,1.0
washingtonpostlive,1.0,0.0,1.0
warnings,1.0,0.0,1.0
semiconductor,1.0,0.0,1.0
consumptiondriven,1.0,0.0,1.0
dislocations,1.0,0.0,1.0
uncompetitive,1.0,0.0,1.0
essence,1.0,0.0,1.0
banks failure,1.0,0.0,1.0
federal,2.0,0.0,2.0
furnishings,1.0,0.0,1.0
layoffs,1.0,0.0,1.0
poor,1.0,0.0,1.0
broader,1.0,0.0,1.0
jefferies,1.0,0.0,1.0
deceleration,1.0,0.0,1.0
tips,1.0,0.0,1.0
friedman inflation,1.0,0.0,1.0
fdic,1.0,0.0,1.0
burst,1.0,0.0,1.0
stable,1.0,0.0,1.0
bear,1.0,0.0,1.0
cnbc,1.0,0.0,1.0
hopes,1.0,0.0,1.0
jan,1.0,0.0,1.0
headwind,1.0,0.0,1.0
crisis fed,1.0,0.0,1.0
notification,1.0,0.0,1.0
notifications,1.0,0.0,1.0
close,1.0,0.0,1.0
problem,1.0,0.0,1.0
day,2.0,0.0,2.0
subject,1.0,0.0,1.0
sent,2.0,0.0,2.0
items,1.0,0.0,1.0
matching,1.0,0.0,1.0
tokenized,1.0,0.0,1.0
profitable,1.0,0.0,1.0
redefine,1.0,0.0,1.0
appeal,1.0,0.0,1.0
conventional,1.0,0.0,1.0
immutable,1.0,0.0,1.0
instruments,2.0,0.0,2.0
best,1.0,0.0,1.0
emergence,1.0,0.0,1.0
likelihood,1.0,0.0,1.0
tokenized bonds,1.0,0.0,1.0
smotrich,1.0,0.0,1.0
beverages,1.0,0.0,1.0
bezalel,1.0,0.0,1.0
zionists,1.0,0.0,1.0
poverty,1.0,0.0,1.0
cynical,1.0,0.0,1.0
ultraorthodox,1.0,0.0,1.0
monkeys,1.0,0.0,1.0
passover,1.0,0.0,1.0
seconds,1.0,0.0,1.0
playback,1.0,0.0,1.0
depreciation,1.0,0.0,1.0
drinks smotrich,1.0,0.0,1.0
nigerian,1.0,0.0,1.0
mofi,1.0,0.0,1.0
organisations,1.0,0.0,1.0
truckers,1.0,0.0,1.0
chief,2.0,0.0,2.0
cooler,1.0,0.0,1.0
ways,1.0,0.0,1.0
rickety,1.0,0.0,1.0
recalled,1.0,0.0,1.0
nigerian airlines,1.0,0.0,1.0
hackers,1.0,0.0,1.0
blocksec,1.0,0.0,1.0
thorchain,1.0,0.0,1.0
token,1.0,0.0,1.0
clipper,1.0,0.0,1.0
buggy,1.0,0.0,1.0
euler,1.0,0.0,1.0
bnb,1.0,0.0,1.0
alleged,1.0,0.0,1.0
return,2.0,0.0,2.0
roundup,1.0,0.0,1.0
selfsufficient,1.0,0.0,1.0
saturday,1.0,0.0,1.0
finance hacker,1.0,0.0,1.0
financial,1.0,0.0,1.0
amexs,1.0,0.0,1.0
ambassador,1.0,0.0,1.0
mrs,1.0,0.0,1.0
haley,1.0,0.0,1.0
sacks,1.0,0.0,1.0
flow,1.0,0.0,1.0
mindset,1.0,0.0,1.0
headquarters,1.0,0.0,1.0
zillennial,1.0,0.0,1.0
bring,1.0,0.0,1.0
interesting,1.0,0.0,1.0
experience financial,1.0,0.0,1.0
playbook,1.0,0.0,1.0
payday,1.0,0.0,1.0
freelancers,1.0,0.0,1.0
millennials,1.0,0.0,1.0
automation,1.0,0.0,1.0
borderless,1.0,0.0,1.0
haul,1.0,0.0,1.0
benefit,2.0,0.0,2.0
passengers,1.0,0.0,1.0
law,1.0,0.0,1.0
lodging,1.0,0.0,1.0
sinema,1.0,0.0,1.0
kyrsten,1.0,0.0,1.0
ohio,1.0,0.0,1.0
terminal,1.0,0.0,1.0
roundtable,1.0,0.0,1.0
